10518.0,0.0,0.0,0.0,0.0
10538.0,0.0,0.0,0.0,0.0
10558.0,0.0,0.0,0.0,0.0
10578.0,0.0,0.0,0.0,0.0
10598.0,0.0,0.0,0.0,0.0
10618.0,0.0,0.0,0.0,0.0
10638.0,0.0,0.0,0.0,0.0
10658.0,0.0,0.0,0.0,0.0
10678.0,0.0,0.0,0.0,0.0
10698.0,0.0,0.0,0.0,0.0
10718.0,0.0,0.0,0.0,0.0
10738.0,0.0,0.0,0.0,0.0
10758.0,0.0,0.0,0.0,0.0
10778.0,0.0,0.0,0.0,0.0
10798.0,0.0,0.0,0.0,0.0
10818.0,0.0,0.0,0.0,0.0
10838.0,0.0,0.0,0.0,0.0
10858.0,0.0,0.0,0.0,0.0
10878.0,0.0,0.0,0.0,0.0
10898.0,0.0,0.0,0.0,0.0
10918.0,0.0,0.0,0.0,0.0
10938.0,0.0,0.0,0.0,0.0
10958.0,0.0,0.0,0.0,0.0
10978.0,0.0,0.0,0.0,0.0
10998.0,0.0,0.0,0.0,0.0
11018.0,0.0,0.0,0.0,0.0
11038.0,0.0,0.0,0.0,0.0
11058.0,0.0,0.0,0.0,0.0
11078.0,0.0,0.0,0.0,0.0
11098.0,0.0,0.0,0.0,0.0
11118.0,0.0,0.0,0.0,0.0
11138.0,0.0,0.0,0.0,0.0
11158.0,0.0,0.0,0.0,0.0
11178.0,0.0,0.0,0.0,0.0
11198.0,0.0,0.0,0.0,0.0
11218.0,0.0,0.0,0.0,0.0
11238.0,0.0,0.0,0.0,0.0
11258.0,0.0,0.0,0.0,0.0
11278.0,0.0,0.0,0.0,0.0
11298.0,0.0,0.0,0.0,0.0
11318.0,0.0,0.0,0.0,0.0
11338.0,0.0,0.0,0.0,0.0
11358.0,0.0,0.0,0.0,0.0
11378.0,0.0,0.0,0.0,0.0
11398.0,0.0,0.0,0.0,0.0
11418.0,0.0,0.0,0.0,0.0
11438.0,0.0,0.0,0.0,0.0
11458.0,0.0,0.0,0.0,0.0
11478.0,0.0,0.0,0.0,0.0
11498.0,0.0,0.0,0.0,0.0
11518.0,0.0,0.0,0.0,0.0
11538.0,0.0,0.0,0.0,0.0
11558.0,0.0,0.0,0.0,0.0
11578.0,0.0,0.0,0.0,0.0
11598.0,0.0,0.0,0.0,0.0
11618.0,0.0,0.0,0.0,0.0
11638.0,0.0,0.0,0.0,0.0
11658.0,0.0,0.0,0.0,0.0
11678.0,0.0,0.0,0.0,0.0
11698.0,0.0,0.0,0.0,0.0
11718.0,0.0,0.0,0.0,0.0
11738.0,0.0,0.0,0.0,0.0
11758.0,0.0,0.0,0.0,0.0
11778.0,0.0,0.0,0.0,0.0
11798.0,0.0,0.0,0.0,0.0
11818.0,0.0,0.0,0.0,0.0
11838.0,0.0,0.0,0.0,0.0
11858.0,0.0,0.0,0.0,0.0
11878.0,0.0,0.0,0.0,0.0
11898.0,0.0,0.0,0.0,0.0
11918.0,0.0,0.0,0.0,0.0
11938.0,0.0,0.0,0.0,0.0
11958.0,0.0,0.0,0.0,0.0
11978.0,0.0,0.0,0.0,0.0
11998.0,0.0,0.0,0.0,0.0
12018.0,0.0,0.0,0.0,0.0
12038.0,0.0,0.0,0.0,0.0
12058.0,0.0,0.0,0.0,0.0
12078.0,0.0,0.0,0.0,0.0
12098.0,0.0,0.0,0.0,0.0
12118.0,0.0,0.0,0.0,0.0
12138.0,0.0,0.0,0.0,0.0
12158.0,0.0,0.0,0.0,0.0
12178.0,0.0,0.0,0.0,0.0
12198.0,0.0,0.0,0.0,0.0
12218.0,0.0,0.0,0.0,0.0
12238.0,0.0,0.0,0.0,0.0
12258.0,0.0,0.0,0.0,0.0
12278.0,0.0,0.0,0.0,0.0
12298.0,0.0,0.0,0.0,0.0
12318.0,0.0,0.0,0.0,0.0
12338.0,0.0,0.0,0.0,0.0
12358.0,0.0,0.0,0.0,0.0
12378.0,0.0,0.0,0.0,0.0
12398.0,0.0,0.0,0.0,0.0
12418.0,0.0,0.0,0.0,0.0
12438.0,0.0,0.0,0.0,0.0
12458.0,0.0,0.0,0.0,0.0
12478.0,0.0,0.0,0.0,0.0
12498.0,0.0,0.0,0.0,0.0
12518.0,0.0,0.0,0.0,0.0
12538.0,0.0,0.0,0.0,0.0
12558.0,0.0,0.0,0.0,0.0
12578.0,0.0,0.0,0.0,0.0
12598.0,0.0,0.0,0.0,0.0
12618.0,0.0,0.0,0.0,0.0
12638.0,0.0,0.0,0.0,0.0
12658.0,0.0,0.0,0.0,0.0
12678.0,0.0,0.0,0.0,0.0
12698.0,0.0,0.0,0.0,0.0
12718.0,0.0,0.0,0.0,0.0
12738.0,0.0,0.0,0.0,0.0
12758.0,0.0,0.0,0.0,0.0
12778.0,0.0,0.0,0.0,0.0
12798.0,0.0,0.0,0.0,0.0
12818.0,0.0,0.0,0.0,0.0
12838.0,0.0,0.0,0.0,0.0
12858.0,0.0,0.0,0.0,0.0
12878.0,0.0,0.0,0.0,0.0
12898.0,0.0,0.0,0.0,0.0
12918.0,0.0,0.0,0.0,0.0
12938.0,0.0,0.0,0.0,0.0
12958.0,0.0,0.0,0.0,0.0
12978.0,0.0,0.0,0.0,0.0
12998.0,0.0,0.0,0.0,0.0
13018.0,0.0,0.0,0.0,0.0
13038.0,0.0,0.0,0.0,0.0
13058.0,0.0,0.0,0.0,0.0
13078.0,0.0,0.0,0.0,0.0
13098.0,0.0,0.0,0.0,0.0
13118.0,0.0,0.0,0.0,0.0
13138.0,0.0,0.0,0.0,0.0
13158.0,0.0,0.0,0.0,0.0
13178.0,0.0,0.0,0.0,0.0
13198.0,0.0,0.0,0.0,0.0
13218.0,0.0,0.0,0.0,0.0
13238.0,0.0,0.0,0.0,0.0
13258.0,0.0,0.0,0.0,0.0
13278.0,0.0,0.0,0.0,0.0
13298.0,0.0,0.0,0.0,0.0
13318.0,0.0,0.0,0.0,0.0
13338.0,0.0,0.0,0.0,0.0
13358.0,0.0,0.0,0.0,0.0
13378.0,0.0,0.0,0.0,0.0
13398.0,0.0,0.0,0.0,0.0
13418.0,0.0,0.0,0.0,0.0
13438.0,0.0,0.0,0.0,0.0
13458.0,0.0,0.0,0.0,0.0
13478.0,0.0,0.0,0.0,0.0
13498.0,0.0,0.0,0.0,0.0
13518.0,0.0,0.0,0.0,0.0
13538.0,0.0,0.0,0.0,0.0
13558.0,0.0,0.0,0.0,0.0
13578.0,0.0,0.0,0.0,0.0
13598.0,0.0,0.0,0.0,0.0
13618.0,0.0,0.0,0.0,0.0
13638.0,0.0,0.0,0.0,0.0
13658.0,0.0,0.0,0.0,0.0
13678.0,0.0,0.0,0.0,0.0
13698.0,0.0,0.0,0.0,0.0
13718.0,0.0,0.0,0.0,0.0
13738.0,0.0,0.0,0.0,0.0
13758.0,0.0,0.0,0.0,0.0
13778.0,0.0,0.0,0.0,0.0
13798.0,0.0,0.0,0.0,0.0
13818.0,0.0,0.0,0.0,0.0
13838.0,0.0,0.0,0.0,0.0
13858.0,0.0,0.0,0.0,0.0
13878.0,0.0,0.0,0.0,0.0
13898.0,0.0,0.0,0.0,0.0
13918.0,0.0,0.0,0.0,0.0
13938.0,0.0,0.0,0.0,0.0
13958.0,0.0,0.0,0.0,0.0
13978.0,0.0,0.0,0.0,0.0
13998.0,0.0,0.0,0.0,0.0
14018.0,0.0,0.0,0.0,0.0
14038.0,0.0,0.0,0.0,0.0
14058.0,0.0,0.0,0.0,0.0
14078.0,0.0,0.0,0.0,0.0
14098.0,0.0,0.0,0.0,0.0
14118.0,0.0,0.0,0.0,0.0
14138.0,0.0,0.0,0.0,0.0
14158.0,0.0,0.0,0.0,0.0
14178.0,0.0,0.0,0.0,0.0
14198.0,0.0,0.0,0.0,0.0
14218.0,0.0,0.0,0.0,0.0
14238.0,0.0,0.0,0.0,0.0
14258.0,0.0,0.0,0.0,0.0
14278.0,0.0,0.0,0.0,0.0
14298.0,0.0,0.0,1.0,0.0
14318.0,0.0,0.0,1.0,0.0
14338.0,0.3135,0.0,1.0,0.0
14358.0,0.7664,0.0,1.0,0.0
14378.0,0.9174,0.0,1.0,0.0
14398.0,0.9174,0.0,1.0,0.0
14418.0,0.8942,0.0,1.0,0.0
14438.0,0.8709,0.0,1.0,0.0
14458.0,0.8709,0.0,1.0,0.0
14478.0,0.8651,0.0,1.0,0.0
14498.0,0.8651,0.0,1.0,0.0
14518.0,0.8651,0.0,1.0,0.0
14538.0,0.8767,0.0,1.0,0.0
14558.0,0.8709,0.0,1.0,0.0
14578.0,0.8767,0.0,1.0,0.0
14598.0,0.8826,0.0,1.0,0.0
14618.0,0.8767,0.0,1.0,0.0
14638.0,0.8826,0.0058,1.0,0.0
14658.0,0.8884,0.0,1.0,0.0
14678.0,0.8826,0.0,1.0,0.0
14698.0,0.8884,0.0,1.0,0.0
14718.0,0.8942,0.0116,1.0,0.0
14738.0,0.8884,0.0929,1.0,0.0
14758.0,0.8884,0.1684,1.0,0.0
14778.0,0.9,0.2323,1.0,0.0
14798.0,0.8942,0.2903,1.0,0.0
14818.0,0.9,0.3368,1.0,0.0
14838.0,0.9,0.3774,1.0,0.0
14858.0,0.9,0.4181,1.0,0.0
14878.0,0.9058,0.4471,1.0,0.0
14898.0,0.9058,0.4819,1.0,0.0
14918.0,0.9058,0.5051,1.0,0.0
14938.0,0.9116,0.5284,1.0,0.0
14958.0,0.9058,0.5516,1.0,0.0
14978.0,0.9116,0.569,1.0,0.0
14998.0,0.9174,0.5922,1.0,0.0
15018.0,0.9116,0.6039,1.0,0.0
15038.0,0.9174,0.6271,1.0,0.0
15058.0,0.9174,0.6387,1.0,0.0
15078.0,0.9174,0.6503,1.0,0.0
15098.0,0.9232,0.6619,1.0,0.0
15118.0,0.9232,0.6793,1.0,0.0
15138.0,0.9116,0.6851,1.0,0.0
15158.0,0.929,0.6909,1.0,0.0
15178.0,0.929,0.7026,1.0,0.0
15198.0,0.929,0.7142,1.0,0.0
15218.0,0.9348,0.72,1.0,0.0
15238.0,0.9348,0.7258,1.0,0.0
15258.0,0.9348,0.7374,1.0,0.0
15278.0,0.929,0.7374,1.0,0.0
15298.0,0.929,0.749,1.0,0.0
15318.0,0.9232,0.749,1.0,0.0
15338.0,0.9348,0.7548,1.0,0.0
15358.0,0.929,0.7606,1.0,0.0
15378.0,0.929,0.7664,1.0,0.0
15398.0,0.929,0.7722,1.0,0.0
15418.0,0.929,0.7722,1.0,0.0
15438.0,0.9348,0.7838,1.0,0.0
15458.0,0.929,0.7838,1.0,0.0
15478.0,0.929,0.7838,1.0,0.0
15498.0,0.9348,0.7897,1.0,0.0
15518.0,0.9348,0.7955,1.0,0.0
15538.0,0.9464,0.7955,1.0,0.0
15558.0,0.9464,0.8013,1.0,0.0
15578.0,0.9464,0.8071,1.0,0.0
15598.0,0.9406,0.8013,1.0,0.0
15618.0,0.9522,0.8129,1.0,0.0
15638.0,0.9464,0.8129,1.0,0.0
15658.0,0.9522,0.8129,1.0,0.0
15678.0,0.9522,0.8187,1.0,0.0
15698.0,0.9522,0.8245,1.0,0.0
15718.0,0.9522,0.8187,1.0,0.0
15738.0,0.9522,0.8303,1.0,0.0
15758.0,0.9522,0.8245,1.0,0.0
15778.0,0.9522,0.8361,1.0,0.0
15798.0,0.958,0.8303,1.0,0.0
15818.0,0.958,0.8361,1.0,0.0
15838.0,0.9522,0.8361,1.0,0.0
15858.0,0.958,0.8361,1.0,0.0
15878.0,0.958,0.8419,1.0,0.0
15898.0,0.958,0.8419,1.0,0.0
15918.0,0.958,0.8477,1.0,0.0
15938.0,0.958,0.8477,1.0,0.0
15958.0,0.958,0.8477,1.0,0.0
15978.0,0.9638,0.8535,1.0,0.0
15998.0,0.9638,0.8477,1.0,0.0
16018.0,0.958,0.8593,1.0,0.0
16038.0,0.9638,0.8535,1.0,0.0
16058.0,0.9638,0.8535,1.0,0.0
16078.0,0.9638,0.8593,1.0,0.0
16098.0,0.9638,0.8593,1.0,0.0
16118.0,0.9638,0.8651,1.0,0.0
16138.0,0.9696,0.8651,1.0,0.0
16158.0,0.9638,0.8593,1.0,0.0
16178.0,0.9638,0.8709,1.0,0.0
16198.0,0.9696,0.8651,1.0,0.0
16218.0,0.9638,0.8709,1.0,0.0
16238.0,0.9696,0.8709,1.0,0.0
16258.0,0.9696,0.8709,1.0,0.0
16278.0,0.9696,0.8767,1.0,0.0
16298.0,0.9696,0.8709,1.0,0.0
16318.0,0.9696,0.8767,1.0,0.0
16338.0,0.9696,0.8826,1.0,0.0
16358.0,0.9696,0.8767,1.0,0.0
16378.0,0.9696,0.8826,1.0,0.0
16398.0,0.9755,0.8826,1.0,0.0
16418.0,0.9696,0.8826,1.0,0.0
16438.0,0.9813,0.8884,1.0,0.0
16458.0,0.9638,0.8767,1.0,0.0
16478.0,0.9696,0.8884,1.0,0.0
16498.0,0.9755,0.8826,1.0,0.0
16518.0,0.9755,0.8884,1.0,0.0
16538.0,0.9755,0.8884,1.0,0.0
16558.0,0.9696,0.8942,1.0,0.0
16578.0,0.9813,0.8884,1.0,0.0
16598.0,0.9696,0.8942,1.0,0.0
16618.0,0.9813,0.8942,1.0,0.0
16638.0,0.9755,0.8942,1.0,0.0
16658.0,0.9755,0.8942,1.0,0.0
16678.0,0.9755,0.8942,1.0,0.0
16698.0,0.9755,0.9,1.0,0.0
16718.0,0.9813,0.8942,1.0,0.0
16738.0,0.9755,0.9,1.0,0.0
16758.0,0.9755,0.9,1.0,0.0
16778.0,0.9813,0.9,1.0,0.0
16798.0,0.9813,0.9,1.0,0.0
16818.0,0.9755,0.9,1.0,0.0
16838.0,0.9813,0.9058,1.0,0.0
16858.0,0.9813,0.9058,1.0,0.0
16878.0,0.9755,0.9,1.0,0.0
16898.0,0.9813,0.9058,1.0,0.0
16918.0,0.9813,0.9058,1.0,0.0
16938.0,0.9871,0.9058,1.0,0.0
16958.0,0.9755,0.9116,1.0,0.0
16978.0,0.9813,0.9058,1.0,0.0
16998.0,0.9813,0.9116,1.0,0.0
17018.0,0.9813,0.9116,1.0,0.0
17038.0,0.9871,0.9116,1.0,0.0
17058.0,0.9813,0.9116,1.0,0.0
17098.0,0.9871,0.9116,1.0,0.0
17118.0,0.9813,0.9174,1.0,0.0
17138.0,0.9871,0.9116,1.0,0.0
17158.0,0.9813,0.9174,1.0,0.0
17178.0,0.9871,0.9174,1.0,0.0
17198.0,0.9871,0.9174,1.0,0.0
17218.0,0.9813,0.9174,1.0,0.0
17238.0,0.9871,0.9174,1.0,0.0
17258.0,0.9813,0.9232,1.0,0.0
17278.0,0.9871,0.9174,1.0,0.0
17298.0,0.9871,0.9232,1.0,0.0
17318.0,0.9871,0.9174,1.0,0.0
17338.0,0.9871,0.9174,1.0,0.0
17358.0,0.9813,0.9232,1.0,0.0
17378.0,0.9871,0.9232,1.0,0.0
17398.0,0.9871,0.929,1.0,0.0
17418.0,0.9871,0.929,1.0,0.0
17438.0,0.9871,0.929,1.0,0.0
17458.0,0.9929,0.929,1.0,0.0
17478.0,0.9813,0.9348,1.0,0.0
17498.0,0.9929,0.929,1.0,0.0
17518.0,0.9813,0.9348,1.0,0.0
17538.0,0.9929,0.929,1.0,0.0
17558.0,0.9871,0.9348,1.0,0.0
17578.0,0.9871,0.9348,1.0,0.0
17598.0,0.9871,0.9348,1.0,0.0
17618.0,0.9929,0.929,1.0,0.0
17638.0,0.9871,0.9348,1.0,0.0
17658.0,0.9929,0.929,1.0,0.0
17678.0,0.9871,0.929,1.0,0.0
17698.0,0.9871,0.929,1.0,0.0
17718.0,0.9929,0.929,1.0,0.0
17738.0,0.9871,0.9232,1.0,0.0
17758.0,0.9929,0.929,1.0,0.0
17778.0,0.9929,0.929,1.0,0.0
17798.0,0.9871,0.929,1.0,0.0
17818.0,0.9871,0.9348,1.0,0.0
17838.0,0.9929,0.929,1.0,0.0
17858.0,0.9929,0.929,1.0,0.0
17878.0,0.9871,0.929,1.0,0.0
17898.0,0.9929,0.929,1.0,0.0
17918.0,0.9929,0.929,1.0,0.0
17938.0,0.9871,0.929,1.0,0.0
17958.0,0.9929,0.929,1.0,0.0
17978.0,0.9929,0.9348,1.0,0.0
17998.0,0.9871,0.929,1.0,0.0
18018.0,0.9929,0.9348,1.0,0.0
18038.0,0.9929,0.9406,1.0,0.0
18058.0,0.9929,0.9348,1.0,0.0
18078.0,0.9929,0.9464,1.0,0.0
18098.0,0.9871,0.9348,1.0,0.0
18118.0,0.9929,0.9464,1.0,0.0
18138.0,0.9929,0.9406,1.0,0.0
18158.0,0.9929,0.9406,1.0,0.0
18178.0,0.9871,0.9406,1.0,0.0
18198.0,0.9929,0.9464,1.0,0.0
18218.0,0.9987,0.9464,1.0,0.0
18238.0,0.9871,0.9406,1.0,0.0
18258.0,0.9987,0.9464,1.0,0.0
18278.0,0.9871,0.9464,1.0,0.0
18298.0,0.9929,0.9464,1.0,0.0
18318.0,0.9929,0.9522,1.0,0.0
18338.0,0.9987,0.9464,1.0,0.0
18358.0,0.9929,0.9464,1.0,0.0
18378.0,0.9871,0.9464,1.0,0.0
18398.0,0.9987,0.9522,1.0,0.0
18418.0,0.9929,0.9464,1.0,0.0
18438.0,0.9929,0.9522,1.0,0.0
18458.0,0.9929,0.9522,1.0,0.0
18478.0,0.9987,0.9464,1.0,0.0
18498.0,0.9929,0.9522,1.0,0.0
18518.0,0.9929,0.9522,1.0,0.0
18538.0,0.9987,0.9464,1.0,0.0
18558.0,0.9929,0.9522,1.0,0.0
18578.0,0.9929,0.9522,1.0,0.0
18598.0,0.9987,0.958,1.0,0.0
18618.0,0.9929,0.9522,1.0,0.0
18638.0,0.9929,0.9522,1.0,0.0
18658.0,0.9929,0.9522,1.0,0.0
18678.0,0.9987,0.9522,1.0,0.0
18698.0,0.9929,0.958,1.0,0.0
18718.0,0.9987,0.9522,1.0,0.0
18738.0,0.9929,0.9522,1.0,0.0
18758.0,0.9987,0.958,1.0,0.0
18778.0,0.9929,0.9522,1.0,0.0
18798.0,0.9929,0.958,1.0,0.0
18818.0,0.9987,0.9522,1.0,0.0
18838.0,0.9987,0.958,1.0,0.0
18858.0,0.9929,0.958,1.0,0.0
18878.0,0.9929,0.958,1.0,0.0
18898.0,0.9987,0.9522,1.0,0.0
18918.0,0.9929,0.958,1.0,0.0
18938.0,0.9987,0.9638,1.0,0.0
18958.0,0.9929,0.958,1.0,0.0
18978.0,0.9987,0.958,1.0,0.0
18998.0,0.9929,0.958,1.0,0.0
19018.0,0.9987,0.958,1.0,0.0
19038.0,0.9987,0.958,1.0,0.0
19058.0,0.9929,0.958,1.0,0.0
19078.0,0.9929,0.9638,1.0,0.0
19098.0,0.9987,0.958,1.0,0.0
19118.0,0.9987,0.9638,1.0,0.0
19138.0,0.9987,0.958,1.0,0.0
19158.0,0.9929,0.9638,1.0,0.0
19178.0,0.9987,0.9638,1.0,0.0
19198.0,0.9929,0.958,1.0,0.0
19218.0,0.9929,0.9638,1.0,0.0
